date,T,c,h,l,n,o,t,v,vw
2025-04-17,BA,161.9,163.9,157,124566,157.13,1744920000000,9227259.0,161.1318
2025-04-17,V,329.61,334.3199,328.44,96160,331.07,1744920000000,5655943.0,331.1422
2025-04-17,NKE,55.76,56.02,53.65,157690,53.82,1744920000000,18852584.0,55.0859
2025-04-17,CRM,247.26,251.56,246.8,99075,249.77,1744920000000,5566857.0,248.4296
2025-04-17,MRK,78,78.75,76.88,143083,76.89,1744920000000,21416485.0,78.0469
2025-04-17,PG,170.63,171.65,167.35,91279,167.53,1744920000000,7227061.0,170.2315
2025-04-21,AAPL,193.16,193.8,189.8112,576340,193.265,1745265600000,46742537.0,192.0767
2025-04-21,INTC,18.84,18.985,18.25,272580,18.93,1745265600000,72409946.0,18.6383
2025-04-21,PG,165.75,169.95,164.28,97303,169.89,1745265600000,8062360.0,166.2626
2025-04-21,MSFT,359.12,364.48,355.67,343816,362.815,1745265600000,20804729.0,359.2347
2025-04-21,HON,194.23,195.8,192.12,61202,194.98,1745265600000,4948636.0,193.8776
2025-04-21,CAT,284.74,291,282.4563,64205,289.33,1745265600000,2978308.0,284.4286
2025-04-21,CSCO,54.37,55.33,53.83,110793,55.16,1745265600000,15578781.0,54.3628
2025-04-21,NKE,56.12,56.36,53.5,153680,55.23,1745265600000,17280931.0,55.0796
2025-04-21,UNH,425.33,453.4999,424.81,301151,449.76,1745265600000,13029860.0,431.8478
2025-04-21,AMZN,167.32,169.6,165.285,726774,169.6,1745265600000,48126111.0,166.9255
2025-04-21,NVDA,96.91,99.44,95.04,2351666,98.77,1745265600000,287634736.0,96.4987
2025-04-21,WMT,92.41,94.08,91.34,192087,93.02,1745265600000,18361208.0,92.2494
2025-04-21,GS,501.36,509.27,494.68,71182,505.4,1745265600000,2859282.0,500.629
2025-04-21,MRK,77.85,78.19,76.99,101349,78.08,1745265600000,11009959.0,77.6011
2025-04-21,VZ,42.93,44.29,42.68,172525,44.2,1745265600000,23802544.0,43.1625
2025-04-21,MCD,308.72,311.28,305.115,59142,311,1745265600000,2669905.0,307.8263
2025-04-21,JPM,228.99,231.81,226.336,119070,230.63,1745265600000,8716177.0,228.5001
2025-04-21,CVX,133.73,136.29,132.33,153859,136.02,1745265600000,9967487.0,133.5825
2025-04-21,TRV,249.59,258.392,247.81,39294,256.12,1745265600000,1864420.0,252.0835
2025-04-21,HD,346.9,354.355,341.8,76898,354.29,1745265600000,4015242.0,345.9347
2025-04-21,BA,159.34,160,156.47,92044,160,1745265600000,5703160.0,158.1622
2025-04-21,CRM,236.26,242.48,232.77,148032,240.43,1745265600000,9240009.0,235.7743
2025-04-21,KO,72.77,73.4723,71.82,146171,73.38,1745265600000,16037190.0,72.7315
2025-04-21,DIS,84,85.23,82.98,136749,84.91,1745265600000,14166825.0,83.7402
2025-04-21,MMM,126.09,129.84,124.65,80503,129,1745265600000,5959823.0,126.2806
2025-04-21,V,320.1,329.15,316.6542,113832,329,1745265600000,6362425.0,320.4722
2025-04-21,IBM,236.22,240.805,232.93,86799,238.065,1745265600000,4848923.0,235.9601
2025-04-21,SHW,322.3,331.87,319.41,31687,331.87,1745265600000,1511160.0,323.3249
2025-04-21,AXP,242.51,250.2618,239.27,80825,248.85,1745265600000,4302917.0,242.0806
2025-04-21,AMGN,273.68,278.2525,270.36,44974,277.29,1745265600000,1803577.0,273.7089
2025-04-21,JNJ,156.92,158.23,155.49,96615,157.96,1745265600000,6285438.0,156.8808
2025-04-22,BA,162.52,163.09,158.5,134694,162.5,1745352000000,9147290.0,161.393
2025-04-22,CVX,137.3,138.235,134.94,120908,135.26,1745352000000,7984676.0,136.8547
2025-04-22,VZ,43.19,43.6736,41.54,232768,41.99,1745352000000,37633814.0,42.7226
2025-04-22,NKE,57.06,58.09,56.2395,158265,56.65,1745352000000,16846242.0,57.2092
2025-04-22,AMZN,173.18,176.78,169.35,617509,169.845,1745352000000,56607202.0,173.247
2025-04-22,MSFT,366.82,367.77,359.8602,304006,363.375,1745352000000,19484993.0,365.2278
2025-04-22,WMT,94.85,95.29,92.88,182608,92.88,1745352000000,15407774.0,94.6179
2025-04-22,IBM,240.9,242.64,238.02,74822,238.5,1745352000000,4232658.0,240.7412
2025-04-22,AAPL,199.74,201.59,195.97,608790,196.12,1745352000000,52976371.0,199.2937
2025-04-22,UNH,427.18,431.4999,417.12,199227,424.64,1745352000000,10156865.0,425.9102
2025-04-22,TRV,261.31,262.705,252.01,33060,253.37,1745352000000,1723408.0,259.6579
2025-04-22,HD,354.43,356.215,350.42,66271,351.16,1745352000000,2802374.0,353.694
2025-04-22,V,331.4,332.56,322.39,92594,323.855,1745352000000,5435531.0,329.593
2025-04-22,INTC,19.51,19.735,19.04,269191,19.055,1745352000000,83365634.0,19.4475
2025-04-22,NVDA,98.89,99.811,97.28,1773405,98.78,1745352000000,240704784.0,98.7548
2025-04-22,AMGN,278.4,278.73,274.49,49993,275.7,1745352000000,2080977.0,277.2851
2025-04-22,HON,198.37,199.65,195.41,55150,195.86,1745352000000,4346696.0,198.0766
2025-04-22,SHW,331.96,332.65,325.17,30578,326.19,1745352000000,1331551.0,330.8311
2025-04-22,DIS,86.09,86.56,84.6,100867,85.01,1745352000000,9578470.0,85.8707
2025-04-22,GS,519.99,521,508.93,65581,510.23,1745352000000,2514594.0,516.9455
2025-04-22,JNJ,157.75,158.72,156.2601,92123,157.55,1745352000000,7136321.0,157.6148
2025-04-22,MCD,319.08,320,311.19,73272,311.76,1745352000000,4200708.0,317.7501
2025-04-22,AXP,252.42,253.24,246.37,51145,247.12,1745352000000,2324093.0,251.0799
2025-04-22,MRK,78.97,79.04,77.66,112822,78.025,1745352000000,12918169.0,78.6166
2025-04-22,MMM,136.33,137.272,130.36,103066,133.285,1745352000000,7943810.0,135.3414
2025-04-22,CAT,291.17,293.2336,287,51728,287.5,1745352000000,2231223.0,290.5548
2025-04-22,KO,73.9,74.38,72.92,141286,73,1745352000000,15613518.0,73.8137
2025-04-22,JPM,235.59,235.99,231.37,115124,231.98,1745352000000,10701399.0,234.6177
2025-04-22,CSCO,55.04,55.275,54.585,136744,55.22,1745352000000,19961797.0,55.0101
2025-04-22,CRM,243.39,244.22,235.597,112979,238.23,1745352000000,7142488.0,241.3853
2025-04-22,PG,167.88,168.77,164.535,94807,165.86,1745352000000,7907421.0,167.4508
2025-04-23,AAPL,204.6,208,202.799,664354,206,1745438400000,52929165.0,205.3603
2025-04-23,CVX,136.68,138.55,135.15,163096,137.21,1745438400000,10001966.0,136.5078
2025-04-23,PG,165.73,166.61,163.11,132157,166.4,1745438400000,9268964.0,165.0015
2025-04-23,AMGN,277.9,283.6,276.42,53085,279.91,1745438400000,2679621.0,278.7074
2025-04-23,INTC,20.59,21.03,20.31,389134,20.715,1745438400000,97188092.0,20.6743
2025-04-23,BA,172.37,176.58,169.91,225181,174,1745438400000,16264675.0,172.8518
2025-04-23,MSFT,374.39,380.39,373.02,335408,376.06,1745438400000,20545514.0,376.1582
2025-04-23,WMT,94.96,96.6,94.1619,197241,95.0164,1745438400000,18046886.0,95.1234
2025-04-23,CAT,295.77,305.36,295.18,57277,301.34,1745438400000,2458327.0,298.805
2025-04-23,MRK,78.74,80.2,78,159549,78.5,1745438400000,17935744.0,78.93
2025-04-23,HON,197.31,201.28,196.82,61954,199.63,1745438400000,4157918.0,198.1828
2025-04-23,KO,73.3,73.95,72.38,155706,73.29,1745438400000,16353927.0,73.0692
2025-04-23,CSCO,55.63,56.98,55.495,174864,56.15,1745438400000,30231456.0,55.8967
2025-04-23,JNJ,155.38,157.1,154.33,136435,156.49,1745438400000,9099438.0,155.4752
2025-04-23,NKE,57.39,59.2,56.7,198518,59,1745438400000,21660323.0,57.7176
2025-04-23,AMZN,180.6,187.38,180.19,732655,183.45,1745438400000,63470094.0,183.1208
2025-04-23,NVDA,102.71,104.8,102.02,2016295,104.52,1745438400000,247160684.0,103.4813
2025-04-23,HD,356.42,364.84,354.85,73593,361.92,1745438400000,3283290.0,358.1388
2025-04-23,MCD,318.48,319.895,314.79,72020,318.5,1745438400000,3210134.0,318.0473
2025-04-23,DIS,87.29,89.87,87.03,150135,89.025,1745438400000,12089123.0,88.2516
2025-04-23,SHW,331.25,340.34,330.19,34560,337.44,1745438400000,1338585.0,334.001
2025-04-23,CRM,250.48,257.79,249.5,109830,252.61,1745438400000,5818895.0,252.8099
2025-04-23,IBM,245.48,249.34,243.66,142703,246,1745438400000,7948259.0,244.155
2025-04-23,GS,529.31,551.79,528.2612,78054,533.63,1745438400000,3048077.0,537.4213
2025-04-23,MMM,136.06,142.15,135.2031,67721,139.38,1745438400000,4655834.0,137.8305
2025-04-23,JPM,240.88,246.79,240,163878,240.22,1745438400000,14126766.0,242.5147
2025-04-23,V,334.37,341.25,333.2,97449,337.24,1745438400000,8906235.0,335.4395
2025-04-23,UNH,427.96,438.85,423.75,172866,427.07,1745438400000,8345659.0,430.7676
2025-04-23,VZ,42.7,42.9864,42.11,191634,42.55,1745438400000,29402093.0,42.5565
2025-04-23,TRV,259.08,263.42,257.64,39367,260.93,1745438400000,1778986.0,259.7829
2025-04-23,AXP,260.14,270.17,259.26,82826,261.87,1745438400000,3872872.0,263.6028
2025-04-24,DIS,90.01,90.24,86.77,110831,87.45,1745524800000,10301553.0,89.5837
2025-04-24,PG,159.53,160.955,156.58,234958,160.5,1745524800000,20077665.0,158.8975
2025-04-24,BA,176.26,177.4,169,150993,171.2,1745524800000,10984174.0,174.4729
2025-04-24,NVDA,106.43,106.54,103.11,1528994,103.475,1745524800000,220719441.0,105.4924
2025-04-24,AMZN,186.54,186.74,180.18,516091,180.915,1745524800000,43051696.0,184.8668
2025-04-24,IBM,229.33,232.78,224.4401,234772,231.175,1745524800000,15428144.0,228.723
2025-04-24,HON,200.74,201.595,196.2401,54146,197.33,1745524800000,3239729.0,200.3288
2025-04-24,AMGN,279.84,282.26,274.42,50654,278.47,1745524800000,2260455.0,279.3173
2025-04-24,AAPL,208.37,208.8299,202.94,490831,204.89,1745524800000,47310989.0,207.0889
2025-04-24,INTC,21.49,21.55,20.88,394745,21.035,1745524800000,117086220.0,21.1413
2025-04-24,MSFT,387.3,388.45,375.19,297800,375.695,1745524800000,22231329.0,385.1451
2025-04-24,CAT,306.86,308.21,297.07,57179,297.43,1745524800000,2874396.0,305.9373
2025-04-24,MRK,79.84,79.97,76.03,181918,78.28,1745524800000,18471542.0,78.5097
2025-04-24,CSCO,56.29,56.565,55.16,135833,55.3,1745524800000,22782315.0,56.2056
2025-04-24,CRM,264.7,264.98,257,122942,258.2,1745524800000,7857563.0,262.9151
2025-04-24,MMM,138.88,139.765,135.1176,48382,135.64,1745524800000,2921145.0,138.49
2025-04-24,MCD,316.22,318.89,313.53,61728,318.43,1745524800000,2479485.0,315.954
2025-04-24,CVX,139.07,139.4,137.216,111442,137.92,1745524800000,7745778.0,138.7257
2025-04-24,GS,545.37,546.84,523.42,63687,527.1,1745524800000,2223623.0,540.824
2025-04-24,JPM,244.64,245.4695,237.58,118368,239.74,1745524800000,9055197.0,243.0644
2025-04-24,HD,359.64,360.4,354.61,59474,356.5,1745524800000,2749485.0,358.9969
2025-04-24,AXP,267.32,268,258,58757,258.07,1745524800000,2696315.0,265.6113
2025-04-24,V,335.71,336.77,331.25,74979,333.28,1745524800000,8055174.0,335.3635
2025-04-24,JNJ,154.93,155.895,153.44,106474,155.8,1745524800000,8310425.0,154.5433
2025-04-24,SHW,334.44,335.34,328.8,27027,332.3,1745524800000,1081356.0,333.3071
2025-04-24,KO,72.52,73.425,72.3,144613,73.02,1745524800000,16893861.0,72.7984
2025-04-24,UNH,424.25,429.9,423.65,147839,427.57,1745524800000,7629125.0,425.703
2025-04-24,WMT,95.84,96.215,93.6601,160867,94.71,1745524800000,13444528.0,95.4663
2025-04-24,NKE,58.48,58.695,57.13,136123,57.81,1745524800000,14508545.0,58.0654
2025-04-24,VZ,42.81,43.13,42.475,118975,42.71,1745524800000,16597268.0,42.8638
2025-04-24,TRV,260.4,261.45,255.38,32116,257.88,1745524800000,1414293.0,259.6092
2025-04-25,AXP,264.81,268.86,264,45663,267,1745611200000,1940096.0,265.5642
2025-04-25,MSFT,391.85,392.16,384.6,276679,387,1745611200000,18966235.0,390.0004
2025-04-25,CSCO,56.71,56.78,56.07,110937,56.21,1745611200000,16493787.0,56.5616
2025-04-25,JNJ,154.58,154.9,152.45,112930,154.32,1745611200000,8643927.0,153.9707
2025-04-25,BA,177.95,180.325,175.86,100548,176.5,1745611200000,7644173.0,177.6325
2025-04-25,WMT,95.09,96.47,94.36,170853,95.8,1745611200000,15317220.0,95.113
2025-04-25,CAT,306.45,307.99,303.91,48550,305.1,1745611200000,2162570.0,306.0607
2025-04-25,VZ,41.91,42.65,41.34,164699,42.53,1745611200000,23361868.0,41.7815
2025-04-25,AAPL,209.28,209.75,206.2,469917,206.365,1745611200000,38222258.0,208.3682
2025-04-25,IBM,232.41,233.36,226.32,110980,228.95,1745611200000,6700068.0,230.686
2025-04-25,INTC,20.05,20.18,19.34,456454,19.73,1745611200000,147703174.0,19.8942
2025-04-25,AMZN,188.99,189.94,185.49,489569,187.62,1745611200000,36413330.0,187.9962
2025-04-25,NVDA,111.01,111.92,105.73,1849918,106.85,1745611200000,250989422.0,109.5285
2025-04-25,HON,199.16,200.58,197.79,58201,199.2,1745611200000,3639403.0,199.1217
2025-04-25,PG,161.02,161.8,157.77,163158,159.88,1745611200000,12893200.0,160.0351
2025-04-25,GS,544.86,549.09,541.22,51725,544.6,1745611200000,1612723.0,545.2716
2025-04-25,DIS,90.28,90.34,89.07,90787,90.07,1745611200000,7749630.0,89.9065
2025-04-25,HD,357.58,359,354.74,55887,357.7,1745611200000,2811278.0,356.963
2025-04-25,NKE,57.62,58.25,56.61,164169,58.21,1745611200000,17156010.0,57.3975
2025-04-25,KO,71.91,72.92,71.125,160794,72.65,1745611200000,16315984.0,71.7018
2025-04-25,SHW,331.62,334.49,328.69,31850,334.16,1745611200000,1552936.0,331.2105
2025-04-25,AMGN,280.84,282.19,276.44,45700,279.47,1745611200000,1994615.0,280.232
2025-04-25,MMM,137.32,139,137.105,38068,139,1745611200000,2141381.0,137.7645
2025-04-25,TRV,259.16,260.31,255.9,27296,260.01,1745611200000,1087927.0,258.6857
2025-04-25,MCD,316.74,321.78,315.03,50316,316.5,1745611200000,2283147.0,316.7662
2025-04-25,CRM,267.85,269.03,264.2,97285,264.72,1745611200000,5651651.0,267.2522
2025-04-25,UNH,418.64,423.56,412.02,205156,423.56,1745611200000,9263777.0,416.5555
2025-04-25,CVX,138.73,139.05,137.25,106374,138.33,1745611200000,6878491.0,138.3785
2025-04-25,MRK,82.74,83.28,78.06,269586,80.17,1745611200000,28377956.0,81.4383
2025-04-25,JPM,243.55,245.62,241.75,101156,244.65,1745611200000,8588564.0,243.5094
2025-04-25,V,335.17,336.365,332.17,73606,334.76,1745611200000,4452757.0,335.0036
2025-04-28,VZ,42.39,42.48,41.86,92972,42,1745870400000,16188466.0,42.2634
2025-04-28,CSCO,56.84,57.33,56.415,104005,56.525,1745870400000,23140581.0,56.8134
2025-04-28,KO,71.79,72.26,71.31,153146,72.075,1745870400000,15937495.0,71.6991
2025-04-28,INTC,20.51,21.08,20.05,297551,20.12,1745870400000,96624416.0,20.4815
2025-04-28,MSFT,391.16,392.74,386.638,274916,391.955,1745870400000,16579430.0,390.2477
2025-04-28,V,337.51,339.335,335.02,83715,336.775,1745870400000,5422903.0,337.1215
2025-04-28,AMZN,187.7,190.22,184.885,452721,190.105,1745870400000,33224732.0,187.4701
2025-04-28,BA,182.3,184.53,180.75,135652,182.75,1745870400000,9297000.0,182.1206
2025-04-28,AAPL,210.14,211.5,207.46,436968,210,1745870400000,38737224.0,209.6743
2025-04-28,CVX,140.1,140.46,138.68,106984,138.97,1745870400000,6715539.0,139.7813
2025-04-28,CRM,265.64,269.5,263.33,82609,268.145,1745870400000,4977724.0,265.8567
2025-04-28,PG,161.85,162.56,160.39,104898,161.04,1745870400000,8126981.0,161.5824
2025-04-28,NVDA,108.73,110.3699,106.02,1513027,109.69,1745870400000,207708479.0,108.0332
2025-04-28,MMM,137.93,138.41,136.04,42864,137.32,1745870400000,2500025.0,137.4464
2025-04-28,MCD,316.81,318.02,314.25,53728,317.7,1745870400000,2578256.0,316.3334
2025-04-28,UNH,420,424.12,415.55,128110,419.75,1745870400000,6614294.0,419.1154
2025-04-28,CAT,307.06,311.43,303.8501,49847,306.45,1745870400000,2189801.0,307.1451
2025-04-28,AMGN,283.09,284.1,280,39997,280.63,1745870400000,2082462.0,282.6063
2025-04-28,HD,356.92,360.1,354.51,53915,357.99,1745870400000,2412991.0,357.0621
2025-04-28,NKE,57.31,58.08,56.8,123484,57.73,1745870400000,13321243.0,57.3459
2025-04-28,SHW,332.2,335.6199,328.88,36951,332.61,1745870400000,1800142.0,331.9891
2025-04-28,DIS,90.16,91.365,89.64,93561,90.45,1745870400000,8491785.0,90.2061
2025-04-28,WMT,95.22,96,94.34,154130,95.1,1745870400000,12950000.0,95.166
2025-04-28,HON,200.66,201.72,197.99,72113,199.57,1745870400000,5690612.0,200.0655
2025-04-28,MRK,83.19,83.68,82.4,134015,83,1745870400000,14240982.0,83.1208
2025-04-28,JNJ,155.35,155.81,153.82,84545,155.5,1745870400000,5815179.0,155.135
2025-04-28,JPM,243.22,246.8437,240.84,102059,244.56,1745870400000,7394297.0,242.9418
2025-04-28,GS,546.4,554.5,542.47,46823,544.86,1745870400000,1459715.0,547.3482
2025-04-28,IBM,236.16,236.63,232.07,71342,232.86,1745870400000,3653461.0,234.7725
2025-04-28,TRV,261.61,262.06,259.475,24561,260.13,1745870400000,937787,260.9876
2025-04-28,AXP,264.95,268,262.53,42176,264.94,1745870400000,1561627.0,264.7526
2025-04-29,BA,182,184.25,181.2,105656,182.52,1745956800000,6795042.0,182.3318
2025-04-29,INTC,20.34,20.845,20.22,218383,20.31,1745956800000,70031864.0,20.5197
2025-04-29,AAPL,211.21,212.24,208.37,403524,208.693,1745956800000,36827633.0,210.9585
2025-04-29,WMT,96.04,96.18,94.42,128758,94.84,1745956800000,12679025.0,95.6903
2025-04-29,MSFT,394.04,395.1,390.38,249780,391.3,1745956800000,14973976.0,393.5949
2025-04-29,IBM,239.39,239.98,236.14,69236,237,1745956800000,3426508.0,238.9864
2025-04-29,AXP,267.02,267.475,261.83,40414,265.43,1745956800000,1730942.0,266.0564
2025-04-29,KO,72.35,72.71,70.28,155554,71.19,1745956800000,16244057.0,72.1081
2025-04-29,SHW,348.13,352.5,339.42,55684,345.3,1745956800000,2461912.0,348.284
2025-04-29,CAT,307.4,308.67,302.91,63801,305,1745956800000,2651012.0,306.771
2025-04-29,AMGN,288.56,289.9,279.06,50105,281.12,1745956800000,2147733.0,287.5925
2025-04-29,CSCO,57.34,57.49,56.63,94663,56.69,1745956800000,13466087.0,57.2417
2025-04-29,AMZN,187.39,188.0158,183.68,507603,183.99,1745956800000,41667255.0,186.2911
2025-04-29,NVDA,109.02,110.1999,107.44,1235755,107.67,1745956800000,170434063.0,108.9227
2025-04-29,TRV,264.05,264.52,260.82,24582,262.18,1745956800000,868887,263.0818
2025-04-29,JPM,244.62,245.25,241.69,98418,242.19,1745956800000,7216788.0,244.0953
2025-04-29,V,341.52,342.27,336.46,108576,338.5,1745956800000,5519533.0,340.3794
2025-04-29,NKE,57.54,57.74,56.74,133264,57,1745956800000,12967953.0,57.3571
2025-04-29,VZ,42.95,43.01,42.23,100076,42.31,1745956800000,14712785.0,42.7921
2025-04-29,HD,359,360.58,354.73,64246,355.89,1745956800000,2837019.0,358.8586
2025-04-29,GS,548.92,550.88,541.3,50274,543.79,1745956800000,1695565.0,547.8524
2025-04-29,PG,162.26,162.39,159.2,97904,161.285,1745956800000,8266154.0,161.8034
2025-04-29,CRM,267.76,268.575,265.17,66671,265.4,1745956800000,3140601.0,267.0945
2025-04-29,MCD,314.5,316.7277,313,59958,316.06,1745956800000,3164531.0,314.9676
2025-04-29,MRK,84.71,85.69,82.75,145592,83.78,1745956800000,18802899.0,84.6761
2025-04-29,CVX,139.3,140.01,138.57,111376,138.69,1745956800000,7343820.0,139.3064
2025-04-29,DIS,91.17,91.655,89.76,80112,89.83,1745956800000,6359924.0,91.0627
2025-04-29,HON,211.49,212.43,206.86,115905,207.45,1745956800000,8744588.0,210.7535
2025-04-29,UNH,409.23,421.75,409.1,203087,421.19,1745956800000,9909076.0,412.3581
2025-04-29,MMM,138.38,139.22,136.84,36980,137.5,1745956800000,1917297.0,138.2881
2025-04-29,JNJ,155.91,157.02,154.29,79156,155.45,1745956800000,5246725.0,156.0822
2025-04-30,VZ,44.06,44.21,43.37,156578,43.55,1746043200000,29563032.0,43.9086
2025-04-30,KO,72.55,73.48,71.685,145871,73.35,1746043200000,21074652.0,72.4591
2025-04-30,IBM,241.82,242.47,234.3401,69309,236.73,1746043200000,5142993.0,240.1472
2025-04-30,INTC,20.1,20.18,19.55,248559,19.71,1746043200000,68297323.0,19.8992
2025-04-30,NVDA,108.92,108.92,104.08,1634087,104.47,1746043200000,235044611.0,107.2626
2025-04-30,HON,210.5,211.66,205.79,82778,211.12,1746043200000,5031993.0,209.6973
2025-04-30,V,345.5,346.52,333.24,131095,334.44,1746043200000,9526712.0,342.3389
2025-04-30,MSFT,395.26,396.66,384.44,525134,390.3,1746043200000,36442575.0,397.3134
2025-04-30,AAPL,212.5,213.58,206.6705,501667,209.3,1746043200000,52286454.0,211.3283
2025-04-30,TRV,264.13,265.19,258.09,27177,262.14,1746043200000,1297112.0,262.7455
2025-04-30,AMZN,184.42,185.05,178.85,688982,182.17,1746043200000,55176543.0,182.7658
2025-04-30,JNJ,156.31,158.2,155.021,100306,158.2,1746043200000,9598156.0,156.0672
2025-04-30,WMT,97.25,97.78,94.93,195099,95.94,1746043200000,21639860.0,96.6997
2025-04-30,AMGN,290.92,292,286.09,51068,289.44,1746043200000,2612306.0,289.7993
2025-04-30,PG,162.57,163.16,159.95,102600,162.45,1746043200000,12475539.0,162.171
2025-04-30,CSCO,57.73,57.905,56.46,129745,57.1,1746043200000,19921236.0,57.494
2025-04-30,HD,360.49,361.27,352.38,68143,356.5,1746043200000,3741474.0,358.2861
2025-04-30,UNH,411.44,413.2617,401,161653,409.025,1746043200000,9192825.0,408.9615
2025-04-30,MMM,138.91,139.31,134.85,39084,137.63,1746043200000,3062996.0,138.0869
2025-04-30,BA,183.24,183.79,177.63,96138,178.47,1746043200000,6266805.0,181.4106
2025-04-30,NKE,56.4,56.585,54.75,156778,55.86,1746043200000,17205857.0,55.9359
2025-04-30,DIS,90.95,91.19,88.56,86201,89.89,1746043200000,8474834.0,90.329
2025-04-30,SHW,352.92,354.76,346.01,44248,346.49,1746043200000,2307197.0,351.3398
2025-04-30,GS,547.55,549.522,531.45,55040,535.76,1746043200000,2438282.0,543.0262
2025-04-30,CVX,136.06,138.15,134.14,185083,138,1746043200000,13858040.0,135.7433
